id,snapshot_date,snapshot_batch,source_table,recorded_at,security,total_bid,total_ask,diff_percent,ppl_dominance,total_bid_splits,total_ask_splits,top_bid_qty,top_bid_price,current_bid_price,created_at
2523,2025-12-15,01,bid_vs_ask_2025_12_15_01,"2025-12-15 11:12:42",KHC.N0000,64407,59224,8.0473,33.33,28,14,30247,16,16.3,"2026-01-04 01:43:55"
2524,2025-12-15,01,bid_vs_ask_2025_12_15_01,"2025-12-15 11:12:42",ABAN.N0000,2027,1891,6.7094,16.67,21,15,487,1200,1211,"2026-01-04 01:43:55"
2525,2025-12-15,01,bid_vs_ask_2025_12_15_01,"2025-12-15 11:12:42",BFN.N0000,21971,20607,6.2082,25,20,12,1620,38,40,"2026-01-04 01:43:55"
2526,2025-12-15,01,bid_vs_ask_2025_12_15_01,"2025-12-15 11:12:42",MBSL.N0000,256122,244380,4.5845,-1.27,39,40,53896,10.5,10.8,"2026-01-04 01:43:55"
2527,2025-12-15,01,bid_vs_ask_2025_12_15_01,"2025-12-15 11:12:42",CINS.X0000,1035,997,3.6715,8.33,13,11,402,1700,1725,"2026-01-04 01:43:55"
2528,2025-12-15,01,bid_vs_ask_2025_12_15_01,"2025-12-15 11:12:42",ALLI.N0000,5083,4919,3.2264,17.95,23,16,440,356.25,359,"2026-01-04 01:43:55"
2529,2025-12-15,01,bid_vs_ask_2025_12_15_01,"2025-12-15 11:12:42",SAMP.N0000,256053,250323,2.2378,73.81,219,33,55165,140,141.5,"2026-01-04 01:43:55"
2530,2025-12-15,01,bid_vs_ask_2025_12_15_01,"2025-12-15 11:12:42",TPL.N0000,5544,5467,1.3889,29.03,20,11,550,147.25,151.25,"2026-01-04 01:43:55"
2531,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",HASU.N0000,146537,13305,90.9204,17.95,23,16,2784,98,99.1,"2026-01-04 01:43:55"
2532,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",NTB.N0000,229459,25624,88.8329,39.53,30,13,10031,293,293.75,"2026-01-04 01:43:55"
2533,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",SUN.N0000,2472615,456708,81.5294,55.56,77,22,810036,34,35,"2026-01-04 01:43:55"
2534,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",HPL.N0000,184038,34868,81.0539,30.43,30,16,100327,25,25.7,"2026-01-04 01:43:55"
2535,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",LFIN.N0000,230310,44212,80.8033,33.33,30,15,1291,153,154,"2026-01-04 01:43:55"
2536,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",HAPU.N0000,8716,1969,77.4094,-4,12,13,2000,53.7,56,"2026-01-04 01:43:55"
2537,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",TPL.N0000,6788,1732,74.4844,29.41,22,12,506,141,146,"2026-01-04 01:43:55"
2538,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",LDEV.N0000,144805,39453,72.7544,28.21,25,14,2061,22.5,22.5,"2026-01-04 01:43:55"
2539,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",RGEM.N0000,3866,1055,72.7108,-23.08,10,16,500,95,103,"2026-01-04 01:43:55"
2540,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",CIT.N0000,11669,3235,72.277,15.38,15,11,1000,401,479,"2026-01-04 01:43:55"
2541,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",MDL.N0000,417057,139233,66.6154,6.12,26,23,115308,19.1,22,"2026-01-04 01:43:55"
2542,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",ATLL.N0000,54890,18590,66.1323,0,12,12,2000,35,36.6,"2026-01-04 01:43:55"
2543,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",YORK.N0000,5525,1908,65.4661,11.11,15,12,830,830.25,850,"2026-01-04 01:43:55"
2544,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",CTLD.N0000,41693,15644,62.4781,31.58,25,13,4000,35.2,37.7,"2026-01-04 01:43:55"
2545,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",ELPL.N0000,24072,9770,59.4134,7.32,22,19,3198,160,162,"2026-01-04 01:43:55"
2546,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",CINV.N0000,111481,46181,58.575,9.68,17,14,15050,121.5,124,"2026-01-04 01:43:55"
2547,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",HARI.N0000,123,54,56.0976,-9.09,10,12,25,5500,5501.25,"2026-01-04 01:43:55"
2548,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",COLO.N0000,20195,9167,54.6076,33.33,24,12,5050,55,56.1,"2026-01-04 01:43:55"
2549,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",SAMP.N0000,236905,108623,54.1491,63.87,195,43,77128,140,142,"2026-01-04 01:43:55"
2550,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",GLAS.N0000,52877,25369,52.0226,38.18,38,17,12110,54.1,54.6,"2026-01-04 01:43:55"
2551,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",LVEN.N0000,60389,29016,51.9515,7.14,15,13,25600,60,72,"2026-01-04 01:43:55"
2552,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",DIPD.N0000,167192,80939,51.5892,64.29,69,15,71714,59,60,"2026-01-04 01:43:55"
2553,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",TJL.N0000,284122,141392,50.2355,68.14,95,18,48561,35,35.6,"2026-01-04 01:43:55"
2554,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",TESS.N0000,4963074,2475714,50.1173,-4.76,80,88,2574732,1.3,1.4,"2026-01-04 01:43:55"
2555,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",UDPL.N0000,6132,3308,46.0535,-3.45,14,15,1010,155.5,158.75,"2026-01-04 01:43:55"
2556,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",JKH.N0000,5016856,2855206,43.0877,75.18,360,51,2250613,20.7,21,"2026-01-04 01:43:55"
2557,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",PLC.N0000,148502,93503,37.0359,35.38,44,21,6350,24.7,24.7,"2026-01-04 01:43:55"
2558,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",BUKI.N0000,1794,1151,35.8417,-18.52,11,16,200,1011,1011,"2026-01-04 01:43:55"
2559,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",CIC.X0000,760317,504851,33.5999,51.06,71,23,539905,25,25.3,"2026-01-04 01:43:55"
2560,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",SFIN.N0000,128036,85349,33.3398,-2.7,18,19,10502,55,56.1,"2026-01-04 01:43:55"
2561,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",ABAN.N0000,1302,874,32.8725,46.34,30,11,359,1190,1212.25,"2026-01-04 01:43:55"
2562,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",CCS.N0000,25550,17876,30.0352,60,56,14,1488,106,108,"2026-01-04 01:43:55"
2563,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",LIOC.N0000,108930,76604,29.6759,44.44,52,20,53183,128,130,"2026-01-04 01:43:55"
2564,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",AHUN.N0000,63530,45551,28.3,25.71,22,13,23215,103,106.75,"2026-01-04 01:43:55"
2565,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",KVAL.N0000,10697,7675,28.2509,10.34,16,13,570,88,88.9,"2026-01-04 01:43:55"
2566,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",EDEN.N0000,225164,162891,27.6567,49.4,62,21,79188,13,13.5,"2026-01-04 01:43:55"
2567,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",MSL.N0000,1134,834,26.455,-14.29,12,16,500,651,660,"2026-01-04 01:43:55"
2568,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",LVEF.N0000,1876164,1440611,23.2151,47.45,101,36,518900,9.8,10.3,"2026-01-04 01:43:55"
2569,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",GUAR.N0000,14428,11406,20.9454,9.09,18,15,2500,255.5,260.25,"2026-01-04 01:43:55"
2570,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",ASIY.N0000,565072,450865,20.2111,37.5,77,35,193139,9.2,9.4,"2026-01-04 01:43:55"
2571,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",AMF.N0000,30822,24611,20.1512,6.67,16,14,499,68,68.1,"2026-01-04 01:43:55"
2572,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",RPBH.N0000,5825,4793,17.7167,6.25,17,15,1735,55,58,"2026-01-04 01:43:55"
2573,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",CLND.N0000,79752,66876,16.145,-18.75,13,19,24976,43.9,45.5,"2026-01-04 01:43:55"
2574,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",UAL.N0000,32648,28310,13.2872,14.29,28,21,7486,74,77.1,"2026-01-04 01:43:55"
2575,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",SEYB.X0000,82356,72249,12.2723,17.65,30,21,12500,71.5,72.4,"2026-01-04 01:43:55"
2576,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",HNBF.N0000,488601,439003,10.151,30.5,92,49,168260,7.5,7.6,"2026-01-04 01:43:55"
2577,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",LHCL.N0000,17388,16105,7.3787,3.7,14,13,10005,102,104,"2026-01-04 01:43:55"
2578,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",CTC.N0000,7128,6687,6.1869,34.69,33,16,5162,1680,1702.5,"2026-01-04 01:43:55"
2579,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",RAL.N0000,7151053,6736272,5.8003,9.78,174,143,1126877,10.5,10.8,"2026-01-04 01:43:55"
2580,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",SDF.N0000,30073,29186,2.9495,0,16,16,20000,42,42.1,"2026-01-04 01:43:55"
2581,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",SCAP.N0000,1053479,1024265,2.7731,42.45,99,40,524937,5,5.2,"2026-01-04 01:43:55"
2582,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",DPL.N0000,137392,133638,2.7323,62.5,65,15,23773,16,16.8,"2026-01-04 01:43:55"
2583,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",DIST.N0000,91747,89461,2.4916,13.04,26,20,4645,56.1,57.6,"2026-01-04 01:43:55"
2584,2025-12-18,01,bid_vs_ask_2025_12_18_01,"2025-12-18 10:08:05",PAP.N0000,253314,249886,1.3533,31.15,40,21,84606,23,23.7,"2026-01-04 01:43:55"
